1487117344
[H[JMem: 92944K used, 419840K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.03 0.01 2/85 21150
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 423332   4916  33888    0    0     0     0 99699  457  0 20 81  0  0 2017-02-15 00:12:26
 1  0      0 423332   4916  33888    0    0     0     0 99729  441  0 19 82  0  0 2017-02-15 00:12:27
 1  0      0 423300   4916  33888    0    0     0     0 99809  459  1 21 79  0  0 2017-02-15 00:12:28
 0  0      0 423300   4916  33888    0    0     0     0 99846  466  0 22 78  0  0 2017-02-15 00:12:29
 0  0      0 423268   4916  33888    0    0     0     0 100122  482  0 26 74  0  0 2017-02-15 00:12:30
 1  0      0 423300   4916  33888    0    0     0     0 99950  454  0 19 82  0  0 2017-02-15 00:12:31
 0  0      0 423268   4916  33888    0    0     0     0 99694  447  0 18 83  0  0 2017-02-15 00:12:32
 0  0      0 423300   4916  33888    0    0     0     0 99791  408  0 14 87  0  0 2017-02-15 00:12:33
 0  0      0 423300   4916  33888    0    0     0     0 99918  445  1 22 78  0  0 2017-02-15 00:12:34
 0  0      0 423172   4916  33888    0    0     0     0 99827  439  0 18 83  0  0 2017-02-15 00:12:35
 0  0      0 423204   4916  33888    0    0     0     0 100022  474  0 26 75  0  0 2017-02-15 00:12:36
 0  0      0 423204   4916  33888    0    0     0     0 99957  430  1 21 79  0  0 2017-02-15 00:12:37
 0  0      0 423204   4916  33888    0    0     0     0 100123  435  0 24 77  0  0 2017-02-15 00:12:38
 0  0      0 423204   4916  33888    0    0     0     0 99702  445  0 20 81  0  0 2017-02-15 00:12:39
 0  0      0 423172   4916  33888    0    0     0     0 99928  496  0 24 76  0  0 2017-02-15 00:12:40
 0  0      0 423140   4916  33888    0    0     0     0 99852  430  0 15 85  0  0 2017-02-15 00:12:41
 1  0      0 423140   4916  33888    0    0     0     0 99933  466  0 24 77  0  0 2017-02-15 00:12:42
 1  0      0 423108   4916  33888    0    0     0     0 100078  474  0 25 76  0  0 2017-02-15 00:12:43
 0  0      0 423108   4916  33888    0    0     0     0 100220  480  0 25 76  0  0 2017-02-15 00:12:44
 1  0      0 423076   4916  33888    0    0     0     0 100165  449  0 19 81  0  0 2017-02-15 00:12:45
 0  0      0 423108   4916  33888    0    0     0     0 100017  484  0 26 74  0  0 2017-02-15 00:12:46
 0  0      0 423108   4916  33888    0    0     0     0 100019  496  0 29 71  0  0 2017-02-15 00:12:47
 1  0      0 423108   4916  33888    0    0     0     0 100166  483  0 25 75  0  0 2017-02-15 00:12:48
 0  0      0 423076   4916  33888    0    0     0     0 100277  444  0 20 80  0  0 2017-02-15 00:12:49
 1  0      0 423108   4916  33888    0    0     0     0 100248  447  0 18 83  0  0 2017-02-15 00:12:50
 1  0      0 423076   4916  33888    0    0     0     0 100200  467  0 23 78  0  0 2017-02-15 00:12:51
 1  0      0 423076   4916  33888    0    0     0     0 99925  457  0 20 81  0  0 2017-02-15 00:12:52
 0  0      0 423076   4916  33888    0    0     0     0 100103  503  0 32 69  0  0 2017-02-15 00:12:53
 1  0      0 423012   4916  33888    0    0     0     0 100121  466  0 25 76  0  0 2017-02-15 00:12:54
 1  0      0 422948   4916  33888    0    0     0     0 100084  443  0 21 80  0  0 2017-02-15 00:12:55
 0  0      0 422884   4916  33888    0    0     0     0 100437  448  0 22 78  0  0 2017-02-15 00:12:56
